[10000, 2]
0.01724;  [-0.161613, -0.986228, 0]; [6.20412, -1.01487, 0];   [3.17705, 4.11659, 0]; [-2.18129, 1.68344, 0];   
0.01725;  [-0.155406, -0.987224, 0]; [6.21039, -0.975847, 0];   [3.17487, 4.11827, 0]; [-2.18219, 1.68229, 0];   
0.01726;  [-0.149193, -0.98818, 0]; [6.21642, -0.93678, 0];   [3.17268, 4.11995, 0]; [-2.18308, 1.68113, 0];   
0.01727;  [-0.142973, -0.989097, 0]; [6.2222, -0.897676, 0];   [3.1705, 4.12163, 0]; [-2.18397, 1.67997, 0];   
0.01728;  [-0.136748, -0.989975, 0]; [6.22773, -0.858537, 0];   [3.16832, 4.12331, 0]; [-2.18486, 1.67882, 0];   
0.01729;  [-0.130518, -0.990814, 0]; [6.23302, -0.819363, 0];   [3.16613, 4.12499, 0]; [-2.18575, 1.67766, 0];   
0.0173;  [-0.124282, -0.991614, 0]; [6.23806, -0.780157, 0];   [3.16394, 4.12667, 0]; [-2.18663, 1.6765, 0];   
0.01731;  [-0.118042, -0.992375, 0]; [6.24285, -0.740919, 0];   [3.16176, 4.12834, 0]; [-2.18752, 1.67534, 0];   
0.01732;  [-0.111797, -0.993096, 0]; [6.24739, -0.701652, 0];   [3.15957, 4.13002, 0]; [-2.18841, 1.67418, 0];   
0.01733;  [-0.105547, -0.993778, 0]; [6.25169, -0.662358, 0];   [3.15738, 4.13169, 0]; [-2.1893, 1.67302, 0];   
0.01734;  [-0.0992935, -0.994421, 0]; [6.25575, -0.623037, 0];   [3.15519, 4.13337, 0]; [-2.19018, 1.67186, 0];   
0.01735;  [-0.0930358, -0.995024, 0]; [6.25955, -0.58369, 0];   [3.153, 4.13504, 0]; [-2.19107, 1.6707, 0];   
0.01736;  [-0.0867745, -0.995588, 0]; [6.26311, -0.544321, 0];   [3.15081, 4.13671, 0]; [-2.19195, 1.66954, 0];   
0.01737;  [-0.0805097, -0.996113, 0]; [6.26642, -0.50493, 0];   [3.14862, 4.13838, 0]; [-2.19284, 1.66838, 0];   
0.01738;  [-0.0742417, -0.996598, 0]; [6.26948, -0.465519, 0];   [3.14642, 4.14004, 0]; [-2.19372, 1.66722, 0];   
0.01739;  [-0.0679708, -0.997044, 0]; [6.27229, -0.426089, 0];   [3.14423, 4.14171, 0]; [-2.19461, 1.66605, 0];   
0.0174;  [-0.0616972, -0.99745, 0]; [6.27485, -0.386642, 0];   [3.14203, 4.14338, 0]; [-2.19549, 1.66489, 0];   
0.01741;  [-0.0554212, -0.997817, 0]; [6.27717, -0.34718, 0];   [3.13984, 4.14504, 0]; [-2.19637, 1.66373, 0];   
0.01742;  [-0.0491429, -0.998144, 0]; [6.27924, -0.307704, 0];   [3.13764, 4.1467, 0]; [-2.19725, 1.66256, 0];   
0.01743;  [-0.0428628, -0.998432, 0]; [6.28106, -0.268216, 0];   [3.13544, 4.14837, 0]; [-2.19813, 1.6614, 0];   
0.01744;  [-0.0365809, -0.998681, 0]; [6.28263, -0.228716, 0];   [3.13324, 4.15003, 0]; [-2.19901, 1.66023, 0];   
0.01745;  [-0.0302976, -0.99889, 0]; [6.28395, -0.189208, 0];   [3.13104, 4.15169, 0]; [-2.19989, 1.65907, 0];   
0.01746;  [-0.0240131, -0.999059, 0]; [6.28503, -0.149692, 0];   [3.12884, 4.15334, 0]; [-2.20077, 1.6579, 0];   
0.01747;  [-0.0177276, -0.999189, 0]; [6.28586, -0.110169, 0];   [3.12664, 4.155, 0]; [-2.20165, 1.65673, 0];   
0.01748;  [-0.0114414, -0.99928, 0]; [6.28643, -0.0706425, 0];   [3.12444, 4.15666, 0]; [-2.20253, 1.65557, 0];   
0.01749;  [-0.00515479, -0.99933, 0]; [6.28676, -0.0311128, 0];   [3.12224, 4.15831, 0]; [-2.2034, 1.6544, 0];   
0.0175;  [0.00113204, -0.999342, 0]; [6.28684, 0.00841833, 0];   [3.12003, 4.15997, 0]; [-2.20428, 1.65323, 0];   
0.01751;  [0.00741882, -0.999314, 0]; [6.28667, 0.0479493, 0];   [3.11783, 4.16162, 0]; [-2.20515, 1.65206, 0];   
0.01752;  [0.0137053, -0.999246, 0]; [6.28626, 0.0874785, 0];   [3.11562, 4.16327, 0]; [-2.20603, 1.6509, 0];   
0.01753;  [0.0199913, -0.999139, 0]; [6.28559, 0.127004, 0];   [3.11342, 4.16492, 0]; [-2.2069, 1.64973, 0];   
0.01754;  [0.0262764, -0.998992, 0]; [6.28468, 0.166525, 0];   [3.11121, 4.16657, 0]; [-2.20778, 1.64856, 0];   
0.01755;  [0.0325605, -0.998806, 0]; [6.28351, 0.20604, 0];   [3.109, 4.16822, 0]; [-2.20865, 1.64739, 0];   
0.01756;  [0.0388434, -0.99858, 0]; [6.2821, 0.245546, 0];   [3.10679, 4.16986, 0]; [-2.20952, 1.64622, 0];   
0.01757;  [0.0451247, -0.998315, 0]; [6.28044, 0.285043, 0];   [3.10458, 4.17151, 0]; [-2.2104, 1.64505, 0];   
0.01758;  [0.0514042, -0.99801, 0]; [6.27853, 0.324529, 0];   [3.10237, 4.17315, 0]; [-2.21127, 1.64387, 0];   
0.01759;  [0.0576817, -0.997665, 0]; [6.27637, 0.364002, 0];   [3.10016, 4.1748, 0]; [-2.21214, 1.6427, 0];   
0.0176;  [0.0639569, -0.997282, 0]; [6.27397, 0.403461, 0];   [3.09795, 4.17644, 0]; [-2.21301, 1.64153, 0];   
0.01761;  [0.0702295, -0.996859, 0]; [6.27132, 0.442904, 0];   [3.09573, 4.17808, 0]; [-2.21388, 1.64036, 0];   
0.01762;  [0.0764994, -0.996396, 0]; [6.26841, 0.48233, 0];   [3.09352, 4.17972, 0]; [-2.21475, 1.63918, 0];   
0.01763;  [0.0827663, -0.995894, 0]; [6.26526, 0.521737, 0];   [3.0913, 4.18136, 0]; [-2.21561, 1.63801, 0];   
0.01764;  [0.0890299, -0.995352, 0]; [6.26187, 0.561123, 0];   [3.08909, 4.183, 0]; [-2.21648, 1.63684, 0];   
0.01765;  [0.09529, -0.994772, 0]; [6.25822, 0.600487, 0];   [3.08687, 4.18463, 0]; [-2.21735, 1.63566, 0];   
0.01766;  [0.101546, -0.994151, 0]; [6.25433, 0.639828, 0];   [3.08465, 4.18627, 0]; [-2.21822, 1.63449, 0];   
0.01767;  [0.107799, -0.993492, 0]; [6.25019, 0.679143, 0];   [3.08244, 4.1879, 0]; [-2.21908, 1.63331, 0];   
0.01768;  [0.114047, -0.992793, 0]; [6.2458, 0.718431, 0];   [3.08022, 4.18953, 0]; [-2.21995, 1.63213, 0];   
0.01769;  [0.12029, -0.992055, 0]; [6.24117, 0.757692, 0];   [3.078, 4.19117, 0]; [-2.22081, 1.63096, 0];   
0.0177;  [0.126529, -0.991278, 0]; [6.23629, 0.796922, 0];   [3.07577, 4.1928, 0]; [-2.22167, 1.62978, 0];   
0.01771;  [0.132763, -0.990461, 0]; [6.23116, 0.836121, 0];   [3.07355, 4.19443, 0]; [-2.22254, 1.6286, 0];   
0.01772;  [0.138991, -0.989606, 0]; [6.22578, 0.875287, 0];   [3.07133, 4.19605, 0]; [-2.2234, 1.62742, 0];   
0.01773;  [0.145214, -0.988711, 0]; [6.22016, 0.914419, 0];   [3.06911, 4.19768, 0]; [-2.22426, 1.62625, 0];   
0.01774;  [0.151431, -0.987777, 0]; [6.21429, 0.953514, 0];   [3.06688, 4.19931, 0]; [-2.22512, 1.62507, 0];   
0.01775;  [0.157643, -0.986804, 0]; [6.20818, 0.992572, 0];   [3.06466, 4.20093, 0]; [-2.22599, 1.62389, 0];   
0.01776;  [0.163848, -0.985792, 0]; [6.20182, 1.03159, 0];   [3.06243, 4.20255, 0]; [-2.22685, 1.62271, 0];   
0.01777;  [0.170046, -0.984741, 0]; [6.19522, 1.07057, 0];   [3.0602, 4.20418, 0]; [-2.2277, 1.62153, 0];   
0.01778;  [0.176238, -0.983651, 0]; [6.18837, 1.1095, 0];   [3.05797, 4.2058, 0]; [-2.22856, 1.62035, 0];   
0.01779;  [0.182423, -0.982522, 0]; [6.18128, 1.1484, 0];   [3.05574, 4.20742, 0]; [-2.22942, 1.61917, 0];   
0.0178;  [0.1886, -0.981354, 0]; [6.17394, 1.18724, 0];   [3.05351, 4.20904, 0]; [-2.23028, 1.61799, 0];   
0.01781;  [0.194771, -0.980147, 0]; [6.16636, 1.22604, 0];   [3.05128, 4.21065, 0]; [-2.23114, 1.6168, 0];   
0.01782;  [0.200933, -0.978902, 0]; [6.15853, 1.26479, 0];   [3.04905, 4.21227, 0]; [-2.23199, 1.61562, 0];   
0.01783;  [0.207088, -0.977618, 0]; [6.15046, 1.30349, 0];   [3.04682, 4.21388, 0]; [-2.23285, 1.61444, 0];   
0.01784;  [0.213234, -0.976295, 0]; [6.14215, 1.34214, 0];   [3.04459, 4.2155, 0]; [-2.2337, 1.61325, 0];   
0.01785;  [0.219372, -0.974933, 0]; [6.13359, 1.38074, 0];   [3.04235, 4.21711, 0]; [-2.23456, 1.61207, 0];   
0.01786;  [0.225501, -0.973533, 0]; [6.12479, 1.41928, 0];   [3.04012, 4.21872, 0]; [-2.23541, 1.61089, 0];   
0.01787;  [0.231621, -0.972095, 0]; [6.11575, 1.45777, 0];   [3.03788, 4.22033, 0]; [-2.23627, 1.6097, 0];   
0.01788;  [0.237733, -0.970618, 0]; [6.10646, 1.4962, 0];   [3.03564, 4.22194, 0]; [-2.23712, 1.60852, 0];   
0.01789;  [0.243834, -0.969102, 0]; [6.09694, 1.53457, 0];   [3.03341, 4.22355, 0]; [-2.23797, 1.60733, 0];   
0.0179;  [0.249926, -0.967549, 0]; [6.08717, 1.57288, 0];   [3.03117, 4.22516, 0]; [-2.23882, 1.60614, 0];   
0.01791;  [0.256009, -0.965957, 0]; [6.07717, 1.61112, 0];   [3.02893, 4.22676, 0]; [-2.23967, 1.60496, 0];   
0.01792;  [0.262081, -0.964326, 0]; [6.06692, 1.6493, 0];   [3.02669, 4.22837, 0]; [-2.24052, 1.60377, 0];   
0.01793;  [0.268142, -0.962658, 0]; [6.05643, 1.68742, 0];   [3.02445, 4.22997, 0]; [-2.24137, 1.60258, 0];   
0.01794;  [0.274193, -0.960952, 0]; [6.0457, 1.72547, 0];   [3.02221, 4.23157, 0]; [-2.24222, 1.6014, 0];   
0.01795;  [0.280234, -0.959207, 0]; [6.03474, 1.76346, 0];   [3.01996, 4.23317, 0]; [-2.24307, 1.60021, 0];   
0.01796;  [0.286263, -0.957425, 0]; [6.02353, 1.80137, 0];   [3.01772, 4.23477, 0]; [-2.24392, 1.59902, 0];   
0.01797;  [0.292281, -0.955604, 0]; [6.01209, 1.83921, 0];   [3.01548, 4.23637, 0]; [-2.24476, 1.59783, 0];   
0.01798;  [0.298287, -0.953746, 0]; [6.00041, 1.87698, 0];   [3.01323, 4.23797, 0]; [-2.24561, 1.59664, 0];   
0.01799;  [0.304281, -0.95185, 0]; [5.98849, 1.91467, 0];   [3.01099, 4.23956, 0]; [-2.24646, 1.59545, 0];   
0.018;  [0.310264, -0.949917, 0]; [5.97633, 1.95229, 0];   [3.00874, 4.24116, 0]; [-2.2473, 1.59426, 0];   
0.01801;  [0.316234, -0.947946, 0]; [5.96394, 1.98984, 0];   [3.00649, 4.24275, 0]; [-2.24815, 1.59307, 0];   
0.01802;  [0.322192, -0.945937, 0]; [5.95131, 2.0273, 0];   [3.00424, 4.24434, 0]; [-2.24899, 1.59188, 0];   
0.01803;  [0.328137, -0.943891, 0]; [5.93845, 2.06468, 0];   [3.00199, 4.24594, 0]; [-2.24983, 1.59068, 0];   
0.01804;  [0.334068, -0.941808, 0]; [5.92535, 2.10198, 0];   [2.99974, 4.24753, 0]; [-2.25067, 1.58949, 0];   
0.01805;  [0.339987, -0.939687, 0]; [5.91202, 2.1392, 0];   [2.99749, 4.24911, 0]; [-2.25152, 1.5883, 0];   
0.01806;  [0.345892, -0.93753, 0]; [5.89845, 2.17634, 0];   [2.99524, 4.2507, 0]; [-2.25236, 1.58711, 0];   
0.01807;  [0.351784, -0.935335, 0]; [5.88465, 2.21338, 0];   [2.99299, 4.25229, 0]; [-2.2532, 1.58591, 0];   
0.01808;  [0.357662, -0.933103, 0]; [5.87062, 2.25034, 0];   [2.99073, 4.25387, 0]; [-2.25404, 1.58472, 0];   
0.01809;  [0.363525, -0.930834, 0]; [5.85635, 2.28721, 0];   [2.98848, 4.25546, 0]; [-2.25488, 1.58352, 0];   
0.0181;  [0.369374, -0.928528, 0]; [5.84186, 2.32399, 0];   [2.98622, 4.25704, 0]; [-2.25572, 1.58233, 0];   
0.01811;  [0.375209, -0.926186, 0]; [5.82713, 2.36068, 0];   [2.98397, 4.25862, 0]; [-2.25656, 1.58113, 0];   
0.01812;  [0.381029, -0.923807, 0]; [5.81217, 2.39728, 0];   [2.98171, 4.2602, 0]; [-2.25739, 1.57994, 0];   
0.01813;  [0.386833, -0.921392, 0]; [5.79698, 2.43378, 0];   [2.97945, 4.26178, 0]; [-2.25823, 1.57874, 0];   
0.01814;  [0.392622, -0.91894, 0]; [5.78156, 2.47018, 0];   [2.97719, 4.26336, 0]; [-2.25907, 1.57754, 0];   
0.01815;  [0.398396, -0.916451, 0]; [5.76592, 2.50649, 0];   [2.97493, 4.26494, 0]; [-2.2599, 1.57635, 0];   
0.01816;  [0.404154, -0.913927, 0]; [5.75004, 2.5427, 0];   [2.97267, 4.26651, 0]; [-2.26074, 1.57515, 0];   
0.01817;  [0.409896, -0.911366, 0]; [5.73394, 2.5788, 0];   [2.97041, 4.26809, 0]; [-2.26157, 1.57395, 0];   
0.01818;  [0.415622, -0.908769, 0]; [5.71761, 2.61481, 0];   [2.96815, 4.26966, 0]; [-2.2624, 1.57275, 0];   
0.01819;  [0.421331, -0.906136, 0]; [5.70106, 2.65071, 0];   [2.96589, 4.27123, 0]; [-2.26324, 1.57155, 0];   
0.0182;  [0.427024, -0.903468, 0]; [5.68428, 2.68651, 0];   [2.96362, 4.27281, 0]; [-2.26407, 1.57035, 0];   
0.01821;  [0.4327, -0.900763, 0]; [5.66727, 2.7222, 0];   [2.96136, 4.27437, 0]; [-2.2649, 1.56915, 0];   
0.01822;  [0.438359, -0.898023, 0]; [5.65004, 2.75778, 0];   [2.95909, 4.27594, 0]; [-2.26573, 1.56795, 0];   
0.01823;  [0.444, -0.895248, 0]; [5.63259, 2.79325, 0];   [2.95683, 4.27751, 0]; [-2.26656, 1.56675, 0];   
0.01824;  [0.449624, -0.892437, 0]; [5.61491, 2.82861, 0];   [2.95456, 4.27908, 0]; [-2.26739, 1.56555, 0];   
0.01825;  [0.45523, -0.889591, 0]; [5.59702, 2.86386, 0];   [2.95229, 4.28064, 0]; [-2.26822, 1.56435, 0];   
0.01826;  [0.460818, -0.886709, 0]; [5.5789, 2.899, 0];   [2.95002, 4.28221, 0]; [-2.26905, 1.56315, 0];   
0.01827;  [0.466387, -0.883793, 0]; [5.56056, 2.93402, 0];   [2.94776, 4.28377, 0]; [-2.26988, 1.56195, 0];   
0.01828;  [0.471939, -0.880841, 0]; [5.542, 2.96893, 0];   [2.94548, 4.28533, 0]; [-2.27071, 1.56074, 0];   
0.01829;  [0.477471, -0.877855, 0]; [5.52322, 3.00372, 0];   [2.94321, 4.28689, 0]; [-2.27153, 1.55954, 0];   
0.0183;  [0.482985, -0.874834, 0]; [5.50422, 3.03839, 0];   [2.94094, 4.28845, 0]; [-2.27236, 1.55834, 0];   
0.01831;  [0.48848, -0.871778, 0]; [5.485, 3.07294, 0];   [2.93867, 4.29001, 0]; [-2.27318, 1.55713, 0];   
0.01832;  [0.493955, -0.868688, 0]; [5.46557, 3.10737, 0];   [2.9364, 4.29156, 0]; [-2.27401, 1.55593, 0];   
0.01833;  [0.499411, -0.865563, 0]; [5.44592, 3.14167, 0];   [2.93412, 4.29312, 0]; [-2.27483, 1.55472, 0];   
0.01834;  [0.504847, -0.862405, 0]; [5.42606, 3.17586, 0];   [2.93185, 4.29467, 0]; [-2.27566, 1.55352, 0];   
0.01835;  [0.510263, -0.859212, 0]; [5.40598, 3.20991, 0];   [2.92957, 4.29623, 0]; [-2.27648, 1.55231, 0];   
0.01836;  [0.515659, -0.855985, 0]; [5.38569, 3.24384, 0];   [2.92729, 4.29778, 0]; [-2.2773, 1.5511, 0];   
0.01837;  [0.521034, -0.852724, 0]; [5.36518, 3.27764, 0];   [2.92502, 4.29933, 0]; [-2.27812, 1.5499, 0];   
0.01838;  [0.526389, -0.849429, 0]; [5.34446, 3.31131, 0];   [2.92274, 4.30088, 0]; [-2.27894, 1.54869, 0];   
0.01839;  [0.531723, -0.846101, 0]; [5.32353, 3.34485, 0];   [2.92046, 4.30242, 0]; [-2.27976, 1.54748, 0];   
0.0184;  [0.537036, -0.84274, 0]; [5.30239, 3.37826, 0];   [2.91818, 4.30397, 0]; [-2.28058, 1.54627, 0];   
0.01841;  [0.542328, -0.839345, 0]; [5.28104, 3.41153, 0];   [2.9159, 4.30552, 0]; [-2.2814, 1.54506, 0];   
0.01842;  [0.547598, -0.835917, 0]; [5.25948, 3.44467, 0];   [2.91361, 4.30706, 0]; [-2.28222, 1.54386, 0];   
0.01843;  [0.552847, -0.832456, 0]; [5.23772, 3.47767, 0];   [2.91133, 4.3086, 0]; [-2.28304, 1.54265, 0];   
0.01844;  [0.558073, -0.828962, 0]; [5.21574, 3.51053, 0];   [2.90905, 4.31015, 0]; [-2.28386, 1.54144, 0];   
0.01845;  [0.563278, -0.825435, 0]; [5.19356, 3.54326, 0];   [2.90676, 4.31169, 0]; [-2.28467, 1.54023, 0];   
0.01846;  [0.56846, -0.821875, 0]; [5.17118, 3.57584, 0];   [2.90448, 4.31323, 0]; [-2.28549, 1.53901, 0];   
0.01847;  [0.57362, -0.818283, 0]; [5.14859, 3.60829, 0];   [2.90219, 4.31477, 0]; [-2.2863, 1.5378, 0];   
0.01848;  [0.578758, -0.814659, 0]; [5.1258, 3.64059, 0];   [2.89991, 4.3163, 0]; [-2.28712, 1.53659, 0];   
0.01849;  [0.583872, -0.811002, 0]; [5.1028, 3.67274, 0];   [2.89762, 4.31784, 0]; [-2.28793, 1.53538, 0];   
0.0185;  [0.588963, -0.807313, 0]; [5.0796, 3.70475, 0];   [2.89533, 4.31937, 0]; [-2.28875, 1.53417, 0];   
0.01851;  [0.594031, -0.803592, 0]; [5.0562, 3.73662, 0];   [2.89304, 4.32091, 0]; [-2.28956, 1.53295, 0];   
0.01852;  [0.599075, -0.79984, 0]; [5.0326, 3.76834, 0];   [2.89075, 4.32244, 0]; [-2.29037, 1.53174, 0];   
0.01853;  [0.604096, -0.796056, 0]; [5.00881, 3.7999, 0];   [2.88846, 4.32397, 0]; [-2.29118, 1.53053, 0];   
0.01854;  [0.609093, -0.79224, 0]; [4.98481, 3.83132, 0];   [2.88617, 4.3255, 0]; [-2.29199, 1.52931, 0];   
0.01855;  [0.614066, -0.788393, 0]; [4.96062, 3.86259, 0];   [2.88388, 4.32703, 0]; [-2.2928, 1.5281, 0];   
0.01856;  [0.619014, -0.784515, 0]; [4.93623, 3.8937, 0];   [2.88158, 4.32856, 0]; [-2.29361, 1.52688, 0];   
0.01857;  [0.623938, -0.780606, 0]; [4.91164, 3.92466, 0];   [2.87929, 4.33008, 0]; [-2.29442, 1.52567, 0];   
0.01858;  [0.628837, -0.776666, 0]; [4.88686, 3.95546, 0];   [2.87699, 4.33161, 0]; [-2.29523, 1.52445, 0];   
0.01859;  [0.633712, -0.772695, 0]; [4.86189, 3.98611, 0];   [2.8747, 4.33313, 0]; [-2.29604, 1.52323, 0];   
0.0186;  [0.638561, -0.768694, 0]; [4.83673, 4.0166, 0];   [2.8724, 4.33465, 0]; [-2.29684, 1.52202, 0];   
0.01861;  [0.643385, -0.764662, 0]; [4.81137, 4.04692, 0];   [2.87011, 4.33618, 0]; [-2.29765, 1.5208, 0];   
0.01862;  [0.648184, -0.7606, 0]; [4.78583, 4.07709, 0];   [2.86781, 4.3377, 0]; [-2.29845, 1.51958, 0];   
0.01863;  [0.652957, -0.756508, 0]; [4.76009, 4.1071, 0];   [2.86551, 4.33922, 0]; [-2.29926, 1.51836, 0];   
0.01864;  [0.657704, -0.752386, 0]; [4.73417, 4.13695, 0];   [2.86321, 4.34073, 0]; [-2.30006, 1.51715, 0];   
0.01865;  [0.662425, -0.748234, 0]; [4.70806, 4.16663, 0];   [2.86091, 4.34225, 0]; [-2.30087, 1.51593, 0];   
0.01866;  [0.66712, -0.744052, 0]; [4.68176, 4.19615, 0];   [2.85861, 4.34377, 0]; [-2.30167, 1.51471, 0];   
0.01867;  [0.671789, -0.739842, 0]; [4.65528, 4.2255, 0];   [2.8563, 4.34528, 0]; [-2.30247, 1.51349, 0];   
0.01868;  [0.676431, -0.735601, 0]; [4.62861, 4.25468, 0];   [2.854, 4.34679, 0]; [-2.30327, 1.51227, 0];   
0.01869;  [0.681046, -0.731332, 0]; [4.60176, 4.2837, 0];   [2.8517, 4.3483, 0]; [-2.30407, 1.51105, 0];   
0.0187;  [0.685634, -0.727034, 0]; [4.57473, 4.31254, 0];   [2.84939, 4.34981, 0]; [-2.30488, 1.50983, 0];   
0.01871;  [0.690195, -0.722707, 0]; [4.54752, 4.34122, 0];   [2.84709, 4.35132, 0]; [-2.30567, 1.5086, 0];   
0.01872;  [0.694729, -0.718352, 0]; [4.52013, 4.36972, 0];   [2.84478, 4.35283, 0]; [-2.30647, 1.50738, 0];   
0.01873;  [0.699235, -0.713968, 0]; [4.49256, 4.39805, 0];   [2.84248, 4.35434, 0]; [-2.30727, 1.50616, 0];   
0.01874;  [0.703714, -0.709556, 0]; [4.46481, 4.42621, 0];   [2.84017, 4.35584, 0]; [-2.30807, 1.50494, 0];   
0.01875;  [0.708165, -0.705115, 0]; [4.43689, 4.45419, 0];   [2.83786, 4.35735, 0]; [-2.30887, 1.50371, 0];   
0.01876;  [0.712588, -0.700647, 0]; [4.40879, 4.48199, 0];   [2.83555, 4.35885, 0]; [-2.30966, 1.50249, 0];   
0.01877;  [0.716982, -0.696151, 0]; [4.38052, 4.50962, 0];   [2.83324, 4.36035, 0]; [-2.31046, 1.50127, 0];   
0.01878;  [0.721349, -0.691628, 0]; [4.35207, 4.53707, 0];   [2.83093, 4.36185, 0]; [-2.31125, 1.50004, 0];   
0.01879;  [0.725687, -0.687077, 0]; [4.32345, 4.56434, 0];   [2.82862, 4.36335, 0]; [-2.31205, 1.49882, 0];   
0.0188;  [0.729996, -0.682499, 0]; [4.29466, 4.59143, 0];   [2.82631, 4.36485, 0]; [-2.31284, 1.49759, 0];   
0.01881;  [0.734276, -0.677895, 0]; [4.2657, 4.61833, 0];   [2.82399, 4.36635, 0]; [-2.31364, 1.49637, 0];   
0.01882;  [0.738527, -0.673263, 0]; [4.23657, 4.64506, 0];   [2.82168, 4.36784, 0]; [-2.31443, 1.49514, 0];   
0.01883;  [0.742749, -0.668605, 0]; [4.20728, 4.6716, 0];   [2.81936, 4.36934, 0]; [-2.31522, 1.49391, 0];   
0.01884;  [0.746941, -0.66392, 0]; [4.17781, 4.69795, 0];   [2.81705, 4.37083, 0]; [-2.31601, 1.49269, 0];   
0.01885;  [0.751104, -0.659209, 0]; [4.14819, 4.72412, 0];   [2.81473, 4.37232, 0]; [-2.3168, 1.49146, 0];   
0.01886;  [0.755238, -0.654472, 0]; [4.1184, 4.7501, 0];   [2.81241, 4.37381, 0]; [-2.31759, 1.49023, 0];   
0.01887;  [0.759341, -0.649708, 0]; [4.08844, 4.7759, 0];   [2.8101, 4.3753, 0]; [-2.31838, 1.489, 0];   
0.01888;  [0.763415, -0.64492, 0]; [4.05833, 4.8015, 0];   [2.80778, 4.37679, 0]; [-2.31917, 1.48777, 0];   
0.01889;  [0.767458, -0.640106, 0]; [4.02805, 4.82692, 0];   [2.80546, 4.37828, 0]; [-2.31996, 1.48655, 0];   
0.0189;  [0.771471, -0.635266, 0]; [3.99762, 4.85214, 0];   [2.80314, 4.37977, 0]; [-2.32075, 1.48532, 0];   
0.01891;  [0.775453, -0.630401, 0]; [3.96702, 4.87718, 0];   [2.80082, 4.38125, 0]; [-2.32153, 1.48409, 0];   
0.01892;  [0.779405, -0.625512, 0]; [3.93627, 4.90202, 0];   [2.79849, 4.38273, 0]; [-2.32232, 1.48286, 0];   
0.01893;  [0.783326, -0.620597, 0]; [3.90537, 4.92666, 0];   [2.79617, 4.38422, 0]; [-2.3231, 1.48162, 0];   
0.01894;  [0.787215, -0.615658, 0]; [3.87431, 4.95111, 0];   [2.79385, 4.3857, 0]; [-2.32389, 1.48039, 0];   
0.01895;  [0.791074, -0.610695, 0]; [3.8431, 4.97536, 0];   [2.79152, 4.38718, 0]; [-2.32467, 1.47916, 0];   
0.01896;  [0.794902, -0.605708, 0]; [3.81173, 4.99942, 0];   [2.7892, 4.38866, 0]; [-2.32546, 1.47793, 0];   
0.01897;  [0.798698, -0.600696, 0]; [3.78022, 5.02328, 0];   [2.78687, 4.39013, 0]; [-2.32624, 1.4767, 0];   
0.01898;  [0.802462, -0.595661, 0]; [3.74855, 5.04694, 0];   [2.78455, 4.39161, 0]; [-2.32702, 1.47546, 0];   
0.01899;  [0.806195, -0.590603, 0]; [3.71674, 5.0704, 0];   [2.78222, 4.39308, 0]; [-2.3278, 1.47423, 0];   
0.019;  [0.809895, -0.58552, 0]; [3.68478, 5.09366, 0];   [2.77989, 4.39456, 0]; [-2.32858, 1.473, 0];   
0.01901;  [0.813564, -0.580415, 0]; [3.65268, 5.11672, 0];   [2.77756, 4.39603, 0]; [-2.32936, 1.47176, 0];   
0.01902;  [0.817201, -0.575287, 0]; [3.62043, 5.13958, 0];   [2.77523, 4.3975, 0]; [-2.33014, 1.47053, 0];   
0.01903;  [0.820805, -0.570136, 0]; [3.58804, 5.16223, 0];   [2.7729, 4.39897, 0]; [-2.33092, 1.46929, 0];   
0.01904;  [0.824377, -0.564963, 0]; [3.5555, 5.18468, 0];   [2.77057, 4.40044, 0]; [-2.3317, 1.46806, 0];   
0.01905;  [0.827916, -0.559767, 0]; [3.52283, 5.20692, 0];   [2.76824, 4.40191, 0]; [-2.33248, 1.46682, 0];   
0.01906;  [0.831422, -0.554549, 0]; [3.49001, 5.22896, 0];   [2.7659, 4.40337, 0]; [-2.33326, 1.46559, 0];   
0.01907;  [0.834896, -0.549309, 0]; [3.45706, 5.25079, 0];   [2.76357, 4.40484, 0]; [-2.33403, 1.46435, 0];   
0.01908;  [0.838336, -0.544047, 0]; [3.42397, 5.27241, 0];   [2.76124, 4.4063, 0]; [-2.33481, 1.46311, 0];   
0.01909;  [0.841744, -0.538764, 0]; [3.39075, 5.29383, 0];   [2.7589, 4.40776, 0]; [-2.33558, 1.46188, 0];   
0.0191;  [0.845118, -0.53346, 0]; [3.35739, 5.31503, 0];   [2.75657, 4.40923, 0]; [-2.33636, 1.46064, 0];   
0.01911;  [0.848459, -0.528134, 0]; [3.3239, 5.33602, 0];   [2.75423, 4.41069, 0]; [-2.33713, 1.4594, 0];   
0.01912;  [0.851766, -0.522788, 0]; [3.29028, 5.35681, 0];   [2.75189, 4.41214, 0]; [-2.3379, 1.45816, 0];   
0.01913;  [0.855039, -0.517421, 0]; [3.25653, 5.37738, 0];   [2.74955, 4.4136, 0]; [-2.33868, 1.45692, 0];   
0.01914;  [0.858279, -0.512033, 0]; [3.22265, 5.39774, 0];   [2.74721, 4.41506, 0]; [-2.33945, 1.45568, 0];   
0.01915;  [0.861484, -0.506625, 0]; [3.18865, 5.41788, 0];   [2.74487, 4.41651, 0]; [-2.34022, 1.45444, 0];   
0.01916;  [0.864656, -0.501197, 0]; [3.15452, 5.43781, 0];   [2.74253, 4.41797, 0]; [-2.34099, 1.4532, 0];   
