0	300	100	0
0.002	299	101	0
0.004	298	102	0
0.006	297	103	0
0.008	296	104	0
0.01	295	105	0
0.012	294	106	0
0.014	293	107	0
0.016	292	108	0
0.018	292	108	0
0.02	291	109	0
0.022	290	110	0
0.024	289	111	0
0.026	288	111	1
0.028	288	111	1
0.03	287	112	1
0.032	287	111	2
0.034	286	112	2
0.036	285	113	2
0.038	284	113	3
0.04	283	114	3
0.042	282	114	4
0.044	281	115	4
0.046	281	115	4
0.048	280	116	4
0.05	280	116	4
0.052	280	116	4
0.054	279	117	4
0.056	278	117	5
0.058	278	116	6
0.06	278	115	7
0.062	278	115	7
0.064	277	116	7
0.066	276	117	7
0.068	275	118	7
0.07	274	119	7
0.072	273	120	7
0.074	272	121	7
0.076	272	120	8
0.078	271	121	8
0.08	270	121	9
0.082	269	122	9
0.084	268	123	9
0.086	267	124	9
0.088	266	125	9
0.09	265	126	9
0.092	264	127	9
0.094	263	128	9
0.096	262	129	9
0.098	261	130	9
0.1	260	131	9
0.102	260	131	9
0.104	259	132	9
0.106	258	133	9
0.108	258	133	9
0.11	257	134	9
0.112	257	134	9
0.114	257	134	9
0.116	257	134	9
0.118	256	134	10
0.12	255	134	11
0.122	254	135	11
0.124	254	135	11
0.126	253	135	12
0.128	252	135	13
0.13	251	135	14
0.132	250	136	14
0.134	249	137	14
0.136	248	138	14
0.138	247	139	14
0.14	246	139	15
0.142	245	139	16
0.144	244	140	16
0.146	243	141	16
0.148	242	141	17
0.15	241	142	17
0.152	240	143	17
0.154	239	143	18
0.156	238	144	18
0.158	238	144	18
0.16	237	145	18
0.162	236	146	18
0.164	236	145	19
0.166	235	145	20
0.168	234	145	21
0.17	233	146	21
0.172	233	146	21
0.174	233	146	21
0.176	232	147	21
0.178	231	148	21
0.18	230	148	22
0.182	229	149	22
0.184	228	150	22
0.186	227	151	22
0.188	226	152	22
0.19	225	152	23
0.192	225	151	24
0.194	224	152	24
0.196	223	152	25
0.198	222	153	25
0.2	221	153	26
0.202	220	153	27
0.204	220	152	28
0.206	220	151	29
0.208	219	152	29
0.21	218	153	29
0.212	217	153	30
0.214	217	153	30
0.216	216	154	30
0.218	215	155	30
0.22	214	155	31
0.222	213	156	31
0.224	212	156	32
0.226	211	156	33
0.228	211	156	33
0.23	210	157	33
0.232	209	157	34
0.234	208	158	34
0.236	207	159	34
0.238	206	160	34
0.24	205	160	35
0.242	204	160	36
0.244	204	160	36
0.246	203	161	36
0.248	202	162	36
0.25	202	161	37
0.252	201	161	38
0.254	200	161	39
0.256	200	161	39
0.258	200	160	40
0.26	200	159	41
0.262	200	159	41
0.264	199	160	41
0.266	198	161	41
0.268	197	162	41
0.27	196	162	42
0.272	195	162	43
0.274	194	162	44
0.276	194	161	45
0.278	193	162	45
0.28	192	163	45
0.282	191	164	45
0.284	190	165	45
0.286	190	164	46
0.288	189	165	46
0.29	189	165	46
0.292	188	165	47
0.294	187	166	47
0.296	186	167	47
0.298	185	168	47
0.3	184	169	47
0.302	183	169	48
0.304	182	170	48
0.306	182	169	49
0.308	181	170	49
0.31	180	171	49
0.312	179	171	50
0.314	178	172	50
0.316	178	171	51
0.318	177	171	52
0.32	176	171	53
0.322	175	171	54
0.324	174	171	55
0.326	173	172	55
0.328	172	172	56
0.33	172	173	55
0.332	171	174	55
0.334	172	174	54
0.336	171	174	55
0.338	170	174	56
0.34	169	175	56
0.342	168	175	57
0.344	167	176	57
0.346	166	177	57
0.348	165	177	58
0.35	164	178	58
0.352	163	178	59
0.354	163	178	59
0.356	162	178	60
0.358	162	178	60
0.36	161	179	60
0.362	160	180	60
0.364	160	179	61
0.366	160	180	60
0.368	159	180	61
0.37	158	180	62
0.372	158	180	62
0.374	157	181	62
0.376	156	181	63
0.378	155	182	63
0.38	154	182	64
0.382	154	181	65
0.384	154	180	66
0.386	153	181	66
0.388	152	182	66
0.39	151	183	66
0.392	150	184	66
0.394	150	184	66
0.396	150	184	66
0.398	149	185	66
0.4	148	186	66
0.402	147	186	67
0.404	147	186	67
0.406	147	186	67
0.408	146	187	67
0.41	145	187	68
0.412	144	187	69
0.414	144	187	69
0.416	143	188	69
0.418	142	189	69
0.42	141	190	69
0.422	140	191	69
0.424	140	190	70
0.426	140	189	71
0.428	140	189	71
0.43	140	188	72
0.432	139	189	72
0.434	139	188	73
0.436	138	189	73
0.438	138	189	73
0.44	138	188	74
0.442	137	188	75
0.444	136	188	76
0.446	136	187	77
0.448	137	187	76
0.45	136	188	76
0.452	136	189	75
0.454	136	189	75
0.456	135	190	75
0.458	134	191	75
0.46	133	192	75
0.462	132	193	75
0.464	131	194	75
0.466	131	194	75
0.468	131	194	75
0.47	130	195	75
0.472	129	196	75
0.474	129	196	75
0.476	129	195	76
0.478	129	195	76
0.48	128	196	76
0.482	128	196	76
0.484	128	196	76
0.486	128	196	76
0.488	127	196	77
0.49	127	196	77
0.492	126	196	78
0.494	126	196	78
0.496	125	197	78
0.498	125	198	77
0.5	124	199	77
0.502	124	199	77
0.504	124	199	77
0.506	123	199	78
0.508	122	200	78
0.51	121	200	79
0.512	120	200	80
0.514	119	200	81
0.516	119	199	82
0.518	119	199	82
0.52	118	199	83
0.522	117	200	83
0.524	116	201	83
0.526	115	202	83
0.528	115	202	83
0.53	115	201	84
0.532	116	200	84
0.534	115	201	84
0.536	115	201	84
0.538	114	202	84
0.54	114	201	85
0.542	113	202	85
0.544	113	201	86
0.546	112	201	87
0.548	112	200	88
0.55	112	199	89
0.552	111	199	90
0.554	112	198	90
0.556	112	198	90
0.558	112	198	90
0.56	111	199	90
0.562	110	199	91
0.564	110	199	91
0.566	110	198	92
0.568	109	198	93
0.57	109	197	94
0.572	108	198	94
0.574	108	198	94
0.576	108	199	93
0.578	107	200	93
0.58	107	199	94
0.582	107	199	94
0.584	106	199	95
0.586	106	198	96
0.588	106	198	96
0.59	105	199	96
0.592	105	199	96
0.594	105	199	96
0.596	105	198	97
0.598	104	199	97
0.6	103	199	98
0.602	103	199	98
0.604	102	200	98
0.606	102	199	99
0.608	102	200	98
0.61	101	201	98
0.612	100	202	98
0.614	99	203	98
0.616	99	203	98
0.618	98	203	99
0.62	98	203	99
0.622	98	202	100
0.624	97	203	100
0.626	96	204	100
0.628	96	204	100
0.63	95	205	100
0.632	94	206	100
0.634	93	207	100
0.636	93	206	101
0.638	92	207	101
0.64	92	206	102
0.642	91	206	103
0.644	91	206	103
0.646	90	207	103
0.648	89	208	103
0.65	89	207	104
0.652	89	207	104
0.654	88	208	104
0.656	88	207	105
0.658	88	207	105
0.66	87	208	105
0.662	86	208	106
0.664	86	208	106
0.666	85	209	106
0.668	84	209	107
0.67	83	210	107
0.672	83	210	107
0.674	83	210	107
0.676	83	210	107
0.678	82	210	108
0.68	82	209	109
0.682	81	210	109
0.684	81	209	110
0.686	80	210	110
0.688	79	210	111
0.69	78	210	112
0.692	79	209	112
0.694	79	208	113
0.696	78	208	114
0.698	78	208	114
0.7	77	208	115
0.702	77	207	116
0.704	77	207	116
0.706	77	207	116
0.708	77	206	117
0.71	77	206	117
0.712	77	206	117
0.714	76	207	117
0.716	76	207	117
0.718	76	206	118
0.72	75	207	118
0.722	75	206	119
0.724	75	206	119
0.726	75	206	119
0.728	75	205	120
0.73	75	204	121
0.732	74	204	122
0.734	74	204	122
0.736	74	203	123
0.738	74	203	123
0.74	74	202	124
0.742	74	201	125
0.744	73	201	126
0.746	72	201	127
0.748	72	201	127
0.75	72	201	127
0.752	72	200	128
0.754	72	200	128
0.756	72	201	127
0.758	71	202	127
0.76	71	202	127
0.762	71	202	127
0.764	71	201	128
0.766	71	200	129
0.768	71	200	129
0.77	71	199	130
0.772	71	199	130
0.774	71	198	131
0.776	71	197	132
0.778	71	197	132
0.78	70	198	132
0.782	70	198	132
0.784	71	198	131
0.786	70	199	131
0.788	69	199	132
0.79	68	200	132
0.792	67	200	133
0.794	67	200	133
0.796	67	199	134
0.798	68	198	134
0.8	68	198	134
0.802	68	197	135
0.804	68	197	135
0.806	67	197	136
0.808	66	198	136
0.81	65	199	136
0.812	64	200	136
0.814	65	199	136
0.816	65	199	136
0.818	65	199	136
0.82	65	199	136
0.822	64	199	137
0.824	64	199	137
0.826	64	198	138
0.828	63	199	138
0.83	63	198	139
0.832	63	197	140
0.834	63	197	140
0.836	63	197	140
0.838	63	196	141
0.84	63	195	142
0.842	62	195	143
0.844	61	196	143
0.846	61	195	144
0.848	60	196	144
0.85	59	197	144
0.852	59	197	144
0.854	58	198	144
0.856	58	198	144
0.858	57	198	145
0.86	57	197	146
0.862	56	198	146
0.864	55	199	146
0.866	55	199	146
0.868	55	199	146
0.87	54	199	147
0.872	54	199	147
0.874	54	199	147
0.876	54	199	147
0.878	54	198	148
0.88	54	198	148
0.882	54	198	148
0.884	54	198	148
0.886	54	197	149
0.888	54	196	150
0.89	54	195	151
0.892	54	195	151
0.894	54	195	151
0.896	53	195	152
0.898	53	194	153
0.9	53	194	153
0.902	54	194	152
0.904	54	193	153
0.906	53	194	153
0.908	53	194	153
0.91	54	193	153
0.912	55	193	152
0.914	56	192	152
0.916	56	192	152
0.918	56	191	153
0.92	56	191	153
0.922	56	191	153
0.924	55	192	153
0.926	55	192	153
0.928	55	191	154
0.93	55	191	154
0.932	54	192	154
0.934	53	192	155
0.936	53	191	156
0.938	52	191	157
0.94	53	191	156
0.942	53	190	157
0.944	53	190	157
0.946	52	190	158
0.948	52	189	159
0.95	52	189	159
0.952	52	189	159
0.954	52	189	159
0.956	52	189	159
0.958	52	189	159
0.96	52	189	159
0.962	52	188	160
0.964	52	188	160
0.966	51	189	160
0.968	51	188	161
0.97	51	188	161
0.972	51	188	161
0.974	51	188	161
0.976	51	188	161
0.978	51	187	162
0.98	51	187	162
0.982	51	186	163
0.984	51	185	164
0.986	50	186	164
0.988	50	186	164
0.99	50	185	165
0.992	50	184	166
0.994	50	183	167
0.996	49	184	167
0.998	49	183	168
1	49	182	169
1.002	48	183	169
1.004	47	184	169
1.006	47	183	170
1.008	47	183	170
1.01	46	184	170
1.012	46	184	170
1.014	46	184	170
1.016	46	184	170
1.018	45	184	171
1.02	45	183	172
1.022	44	183	173
1.024	44	182	174
1.026	44	181	175
1.028	45	180	175
1.03	45	180	175
1.032	44	181	175
1.034	44	181	175
1.036	44	180	176
1.038	44	179	177
1.04	44	179	177
1.042	44	179	177
1.044	44	178	178
1.046	43	178	179
1.048	42	178	180
1.05	43	177	180
1.052	43	177	180
1.054	43	177	180
1.056	43	177	180
1.058	43	177	180
1.06	43	177	180
1.062	42	178	180
1.064	42	178	180
1.066	43	177	180
1.068	43	177	180
1.07	43	177	180
1.072	43	176	181
1.074	43	176	181
1.076	43	175	182
1.078	43	174	183
1.08	43	174	183
1.082	44	174	182
1.084	44	174	182
1.086	44	174	182
1.088	44	174	182
1.09	44	173	183
1.092	44	173	183
1.094	45	173	182
1.096	45	173	182
1.098	45	173	182
1.1	44	174	182
1.102	44	174	182
1.104	45	174	181
1.106	45	175	180
1.108	45	174	181
1.11	45	173	182
1.112	46	173	181
1.114	47	173	180
1.116	46	174	180
1.118	46	174	180
1.12	46	175	179
1.122	46	175	179
1.124	46	175	179
1.126	47	175	178
1.128	47	175	178
1.13	47	175	178
1.132	47	175	178
1.134	47	174	179
1.136	46	174	180
1.138	46	174	180
1.14	45	174	181
1.142	44	175	181
1.144	45	175	180
1.146	45	175	180
1.148	45	175	180
1.15	45	174	181
1.152	44	174	182
1.154	44	174	182
1.156	44	174	182
1.158	45	174	181
1.16	45	174	181
1.162	45	173	182
1.164	45	172	183
1.166	44	172	184
1.168	43	172	185
1.17	43	172	185
1.172	43	172	185
1.174	42	173	185
1.176	42	172	186
1.178	42	172	186
1.18	42	171	187
1.182	42	171	187
1.184	42	171	187
1.186	42	170	188
1.188	42	170	188
1.19	42	170	188
1.192	41	171	188
1.194	42	170	188
1.196	43	170	187
1.198	43	169	188
1.2	43	169	188
1.202	42	169	189
1.204	42	169	189
1.206	42	169	189
1.208	41	170	189
1.21	42	169	189
1.212	42	169	189
1.214	42	169	189
1.216	42	169	189
1.218	42	169	189
1.22	42	169	189
1.222	42	169	189
1.224	41	169	190
1.226	41	168	191
1.228	41	167	192
1.23	41	168	191
1.232	42	168	190
1.234	41	169	190
1.236	41	169	190
1.238	41	169	190
1.24	41	169	190
1.242	41	169	190
1.244	41	169	190
1.246	42	168	190
1.248	41	169	190
1.25	41	169	190
1.252	40	170	190
1.254	40	169	191
1.256	39	170	191
1.258	39	170	191
1.26	39	169	192
1.262	39	169	192
1.264	39	169	192
1.266	39	169	192
1.268	39	169	192
1.27	39	169	192
1.272	40	169	191
1.274	40	168	192
1.276	40	167	193
1.278	40	167	193
1.28	41	167	192
1.282	41	167	192
1.284	40	168	192
1.286	40	167	193
1.288	39	167	194
1.29	40	166	194
1.292	40	166	194
1.294	40	166	194
1.296	40	166	194
1.298	40	166	194
1.3	40	165	195
1.302	40	164	196
1.304	40	164	196
1.306	41	164	195
1.308	40	165	195
1.31	39	166	195
1.312	38	167	195
1.314	38	166	196
1.316	37	166	197
1.318	37	166	197
1.32	37	165	198
1.322	37	164	199
1.324	37	164	199
1.326	37	164	199
1.328	37	163	200
1.33	37	163	200
1.332	37	163	200
1.334	37	163	200
1.336	36	164	200
1.338	36	163	201
1.34	35	164	201
1.342	35	164	201
1.344	35	164	201
1.346	35	164	201
1.348	36	164	200
1.35	36	164	200
1.352	36	163	201
1.354	36	163	201
1.356	36	163	201
1.358	37	162	201
1.36	37	162	201
1.362	37	162	201
1.364	38	161	201
1.366	37	161	202
1.368	37	160	203
1.37	37	160	203
1.372	37	160	203
1.374	37	160	203
1.376	38	159	203
1.378	39	158	203
1.38	39	158	203
1.382	39	157	204
1.384	39	156	205
1.386	38	156	206
1.388	38	157	205
1.39	38	157	205
1.392	39	157	204
1.394	39	156	205
1.396	39	156	205
1.398	39	156	205
1.4	39	156	205
1.402	39	156	205
1.404	39	156	205
1.406	39	156	205
1.408	39	156	205
1.41	39	156	205
1.412	40	156	204
1.414	40	156	204
1.416	40	156	204
1.418	41	156	203
1.42	41	156	203
1.422	41	156	203
1.424	41	156	203
1.426	41	155	204
1.428	41	155	204
1.43	42	155	203
1.432	42	155	203
1.434	42	154	204
1.436	41	154	205
1.438	42	153	205
1.44	42	153	205
1.442	42	153	205
1.444	42	153	205
1.446	43	152	205
1.448	43	152	205
1.45	43	152	205
1.452	42	152	206
1.454	42	152	206
1.456	41	152	207
1.458	40	153	207
1.46	41	153	206
1.462	41	153	206
1.464	41	153	206
1.466	40	153	207
1.468	40	152	208
1.47	40	151	209
1.472	41	151	208
1.474	40	152	208
1.476	40	151	209
1.478	41	151	208
1.48	40	152	208
1.482	40	151	209
1.484	40	151	209
1.486	40	151	209
1.488	40	150	210
1.49	41	149	210
1.492	42	148	210
1.494	42	147	211
1.496	43	147	210
1.498	43	147	210
1.5	43	147	210
1.502	43	147	210
1.504	43	147	210
1.506	44	147	209
1.508	44	147	209
1.51	44	147	209
1.512	44	147	209
1.514	44	147	209
1.516	44	147	209
1.518	44	146	210
1.52	44	147	209
1.522	45	147	208
1.524	45	146	209
1.526	46	145	209
1.528	46	145	209
1.53	46	145	209
1.532	46	145	209
1.534	46	144	210
1.536	46	144	210
1.538	46	144	210
1.54	46	143	211
1.542	46	143	211
1.544	46	143	211
1.546	46	143	211
1.548	47	143	210
1.55	47	143	210
1.552	47	143	210
1.554	48	143	209
1.556	47	143	210
1.558	47	143	210
1.56	48	143	209
1.562	48	143	209
1.564	48	143	209
1.566	49	142	209
1.568	50	142	208
1.57	50	142	208
1.572	51	142	207
1.574	50	143	207
1.576	49	144	207
1.578	49	144	207
1.58	49	144	207
1.582	49	144	207
1.584	49	144	207
1.586	49	144	207
1.588	49	143	208
1.59	50	142	208
1.592	50	142	208
1.594	50	141	209
1.596	50	141	209
1.598	50	141	209
1.6	50	141	209
1.602	49	141	210
1.604	49	140	211
1.606	49	139	212
1.608	49	139	212
1.61	49	138	213
1.612	50	137	213
1.614	50	137	213
1.616	49	138	213
1.618	49	138	213
1.62	50	138	212
1.622	50	138	212
1.624	50	139	211
1.626	50	138	212
1.628	50	137	213
1.63	50	137	213
1.632	51	137	212
1.634	51	137	212
1.636	51	136	213
1.638	52	135	213
1.64	51	136	213
1.642	51	136	213
1.644	51	135	214
1.646	51	135	214
1.648	51	134	215
1.65	51	134	215
1.652	51	134	215
1.654	50	135	215
1.656	50	135	215
1.658	50	134	216
1.66	50	134	216
1.662	49	134	217
1.664	49	134	217
1.666	49	134	217
1.668	49	133	218
1.67	49	132	219
1.672	49	132	219
1.674	49	132	219
1.676	49	132	219
1.678	49	132	219
1.68	50	132	218
1.682	51	131	218
1.684	50	131	219
1.686	50	131	219
1.688	50	131	219
1.69	49	132	219
1.692	49	132	219
1.694	49	132	219
1.696	49	131	220
1.698	49	131	220
1.7	50	131	219
1.702	50	131	219
1.704	50	131	219
1.706	50	130	220
1.708	50	130	220
1.71	51	130	219
1.712	52	129	219
1.714	52	128	220
1.716	52	127	221
1.718	52	127	221
1.72	52	127	221
1.722	52	126	222
1.724	52	125	223
1.726	52	124	224
1.728	52	123	225
1.73	52	122	226
1.732	52	122	226
1.734	52	122	226
1.736	53	122	225
